Chapter ID Number,Name,Cognomen / Earned Name,Born,Date of Geneseed Implantation,Date of Death,Age (Or Age at Death),Wargear,Rank History,Deployment History,Personality / Psy-Profile,Notes
5710,Mimir Volt,,960.M41,972.M41,Alive,58,,"Battle Brother (979.M41 - Current) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 9th Squad (995.M41 - Current)
Chapter Reserve (979.M41 - 995.M41) (16 Years)
10th Chapter, 4th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5711,Samson Aerosol-Aim,,960.M41,972.M41,Alive,58,,"Battle Brother (979.M41 - Current) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 1st Squad (996.M41 - Current)
Chapter Reserve (979.M41 - 996.M41) (17 Years)
10th Chapter, 5th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5712,Yusuke Valerion,,960.M41,972.M41,975.M41,15,,"KIA (Neophyte) (975.M41) (15 Years old)
Neophyte (972.M41 - 975.M41) (3 Years) (12 Years old on date of promotion)
","10th Chapter, 5th Squad (972.M41 - 975.M41) (3 Years)
",,Standard Indoctrination
5713,Shola Hardrada,,960.M41,972.M41,988.M41,28,,"KIA (Battle Brother) (988.M41) (28 Years old)
Battle Brother (979.M41 - 988.M41) (9 Years) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (979.M41 - 988.M41) (9 Years)
10th Chapter, 6th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5714,Knut Valon,,960.M41,972.M41,Alive,58,,"Battle Brother (979.M41 - Current) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","9th Chapter, 3rd Squad (996.M41 - Current)
Chapter Reserve (979.M41 - 996.M41) (17 Years)
10th Chapter, 6th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5715,Kaelo Shield-Breaker,,960.M41,972.M41,995.M41,35,,"KIA (Battle Brother) (995.M41) (35 Years old)
Battle Brother (979.M41 - 995.M41) (16 Years) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (979.M41 - 995.M41) (16 Years)
10th Chapter, 7th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5716,Chidi Sleat,,960.M41,972.M41,981.M41,21,,"KIA (Battle Brother) (981.M41) (21 Years old)
Battle Brother (979.M41 - 981.M41) (2 Years) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (979.M41 - 981.M41) (2 Years)
10th Chapter, 8th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5717,Valerian Sureka,,960.M41,972.M41,Alive,58,,"Battle Brother (979.M41 - Current) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","9th Chapter, 3rd Squad (996.M41 - Current)
Chapter Reserve (979.M41 - 996.M41) (17 Years)
10th Chapter, 9th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5718,Che Hesperax,,960.M41,972.M41,975.M41,15,,"KIA (Neophyte) (975.M41) (15 Years old)
Neophyte (972.M41 - 975.M41) (3 Years) (12 Years old on date of promotion)
","10th Chapter, 9th Squad (972.M41 - 975.M41) (3 Years)
",,Standard Indoctrination
5719,Sergius Relly,,960.M41,972.M41,015.M42,55,,"KIA (Battle Brother) (015.M42) (55 Years old)
Battle Brother (979.M41 - 015.M42) (36 Years) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","5th Chapter, 4th Squad (996.M41 - 015.M42) (19 Years)
Chapter Reserve (979.M41 - 996.M41) (17 Years)
10th Chapter, 9th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5720,Adil Dominion,,960.M41,972.M41,985.M41,25,,"KIA (Battle Brother) (985.M41) (25 Years old)
Battle Brother (979.M41 - 985.M41) (6 Years) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (979.M41 - 985.M41) (6 Years)
10th Chapter, 10th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5721,Pan Master,,960.M41,972.M41,975.M41,15,,"KIA (Neophyte) (975.M41) (15 Years old)
Neophyte (972.M41 - 975.M41) (3 Years) (12 Years old on date of promotion)
","10th Chapter, 10th Squad (972.M41 - 975.M41) (3 Years)
",,Standard Indoctrination
5722,Tolui Torias,,960.M41,972.M41,012.M42,52,,"KIA (Battle Brother) (012.M42) (52 Years old)
Battle Brother (979.M41 - 012.M42) (33 Years) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","9th Chapter, 6th Squad (996.M41 - 012.M42) (16 Years)
Chapter Reserve (979.M41 - 996.M41) (17 Years)
10th Chapter, 10th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5723,Belos Night-Stalker,,960.M41,972.M41,Alive,58,,"Battle Brother (979.M41 - Current) (19 Years old on date of promotion)
Neophyte (972.M41 - 979.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 7th Squad (996.M41 - Current)
Chapter Reserve (979.M41 - 996.M41) (17 Years)
10th Chapter, 10th Squad (972.M41 - 979.M41) (7 Years)
",,Standard Indoctrination
5724,Severus Eras,,961.M41,973.M41,Alive,57,,"Battle Brother (980.M41 - Current) (19 Years old on date of promotion)
Neophyte (973.M41 - 980.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 10th Squad (996.M41 - Current)
Chapter Reserve (980.M41 - 996.M41) (16 Years)
10th Chapter, 1st Squad (973.M41 - 980.M41) (7 Years)
",,Standard Indoctrination
5725,Rufus Book,,961.M41,973.M41,Alive,57,,"Battle Brother (980.M41 - Current) (19 Years old on date of promotion)
Neophyte (973.M41 - 980.M41) (7 Years) (12 Years old on date of promotion)
","9th Chapter, 10th Squad (996.M41 - Current)
Chapter Reserve (980.M41 - 996.M41) (16 Years)
10th Chapter, 4th Squad (973.M41 - 980.M41) (7 Years)
",,Standard Indoctrination
5726,Baidu Wet,,961.M41,973.M41,Alive,57,,"Battle Brother (980.M41 - Current) (19 Years old on date of promotion)
Neophyte (973.M41 - 980.M41) (7 Years) (12 Years old on date of promotion)
","9th Chapter, 3rd Squad (997.M41 - Current)
Chapter Reserve (980.M41 - 997.M41) (17 Years)
10th Chapter, 4th Squad (973.M41 - 980.M41) (7 Years)
",,Standard Indoctrination
5727,Geir Storage,,961.M41,973.M41,Alive,57,,"Battle Brother (980.M41 - Current) (19 Years old on date of promotion)
Neophyte (973.M41 - 980.M41) (7 Years) (12 Years old on date of promotion)
","3rd Chapter, 9th Squad (997.M41 - Current)
Chapter Reserve (980.M41 - 997.M41) (17 Years)
10th Chapter, 5th Squad (973.M41 - 980.M41) (7 Years)
",,Standard Indoctrination
5728,Zuberi Traveler,,961.M41,973.M41,016.M42,55,,"KIA (Battle Brother) (016.M42) (55 Years old)
Battle Brother (980.M41 - 016.M42) (36 Years) (19 Years old on date of promotion)
Neophyte (973.M41 - 980.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 9th Squad (997.M41 - 016.M42) (19 Years)
Chapter Reserve (980.M41 - 997.M41) (17 Years)
10th Chapter, 7th Squad (973.M41 - 980.M41) (7 Years)
",,Standard Indoctrination
5729,Qin Short,,961.M41,973.M41,Alive,57,,"Battle Brother (980.M41 - Current) (19 Years old on date of promotion)
Neophyte (973.M41 - 980.M41) (7 Years) (12 Years old on date of promotion)
","3rd Chapter, 3rd Squad (998.M41 - Current)
Chapter Reserve (980.M41 - 998.M41) (18 Years)
10th Chapter, 10th Squad (973.M41 - 980.M41) (7 Years)
",,Standard Indoctrination
5730,Habib Kinetic-Force,,961.M41,973.M41,980.M41,19,,"KIA (Battle Brother) (980.M41) (19 Years old)
Battle Brother (980.M41 - 980.M41) (<1 Year) (19 Years old on date of promotion)
Neophyte (973.M41 - 980.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (980.M41 - 980.M41) (<1 Year)
10th Chapter, 10th Squad (973.M41 - 980.M41) (7 Years)
",,Standard Indoctrination
5731,Joran Long,,962.M41,974.M41,Alive,56,,"Battle Brother (981.M41 - Current) (19 Years old on date of promotion)
Neophyte (974.M41 - 981.M41) (7 Years) (12 Years old on date of promotion)
","4th Chapter, 3rd Squad (998.M41 - Current)
Chapter Reserve (981.M41 - 998.M41) (17 Years)
10th Chapter, 1st Squad (974.M41 - 981.M41) (7 Years)
",,Standard Indoctrination
5732,Rollo Parallel,,962.M41,974.M41,009.M42,47,,"KIA (Battle Brother) (009.M42) (47 Years old)
Battle Brother (981.M41 - 009.M42) (28 Years) (19 Years old on date of promotion)
Neophyte (974.M41 - 981.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 3rd Squad (998.M41 - 009.M42) (11 Years)
Chapter Reserve (981.M41 - 998.M41) (17 Years)
10th Chapter, 1st Squad (974.M41 - 981.M41) (7 Years)
",,Standard Indoctrination
5733,Cyprian Script,,962.M41,974.M41,Alive,56,,"Battle Brother (981.M41 - Current) (19 Years old on date of promotion)
Neophyte (974.M41 - 981.M41) (7 Years) (12 Years old on date of promotion)
","7th Chapter, 3rd Squad (998.M41 - Current)
Chapter Reserve (981.M41 - 998.M41) (17 Years)
10th Chapter, 1st Squad (974.M41 - 981.M41) (7 Years)
",,Standard Indoctrination
5734,Zola Grend,,962.M41,974.M41,Alive,56,,"Battle Brother (981.M41 - Current) (19 Years old on date of promotion)
Neophyte (974.M41 - 981.M41) (7 Years) (12 Years old on date of promotion)
","7th Chapter, 3rd Squad (998.M41 - Current)
Chapter Reserve (981.M41 - 998.M41) (17 Years)
10th Chapter, 3rd Squad (974.M41 - 981.M41) (7 Years)
",,Standard Indoctrination
5735,Sefu Cycle,,962.M41,974.M41,Alive,56,,"Battle Brother (981.M41 - Current) (19 Years old on date of promotion)
Neophyte (974.M41 - 981.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 5th Squad (998.M41 - Current)
Chapter Reserve (981.M41 - 998.M41) (17 Years)
10th Chapter, 3rd Squad (974.M41 - 981.M41) (7 Years)
",,Standard Indoctrination
5736,Surya Loken,,962.M41,974.M41,980.M41,18,,"KIA (Neophyte) (980.M41) (18 Years old)
Neophyte (974.M41 - 980.M41) (6 Years) (12 Years old on date of promotion)
","10th Chapter, 5th Squad (974.M41 - 980.M41) (6 Years)
",,Standard Indoctrination
5737,Mamoru Slate-Eye,,962.M41,974.M41,009.M42,47,,"KIA (Battle Brother) (009.M42) (47 Years old)
Battle Brother (981.M41 - 009.M42) (28 Years) (19 Years old on date of promotion)
Neophyte (974.M41 - 981.M41) (7 Years) (12 Years old on date of promotion)
","5th Chapter, 6th Squad (998.M41 - 009.M42) (11 Years)
Chapter Reserve (981.M41 - 998.M41) (17 Years)
10th Chapter, 6th Squad (974.M41 - 981.M41) (7 Years)
",,Standard Indoctrination
5738,Balbinus Wall,,962.M41,974.M41,978.M41,16,,"KIA (Neophyte) (978.M41) (16 Years old)
Neophyte (974.M41 - 978.M41) (4 Years) (12 Years old on date of promotion)
","10th Chapter, 6th Squad (974.M41 - 978.M41) (4 Years)
",,Standard Indoctrination
5739,Helion Arch,,962.M41,974.M41,979.M41,17,,"KIA (Neophyte) (979.M41) (17 Years old)
Neophyte (974.M41 - 979.M41) (5 Years) (12 Years old on date of promotion)
","10th Chapter, 8th Squad (974.M41 - 979.M41) (5 Years)
",,Standard Indoctrination
5740,Hadran Note,,962.M41,974.M41,Alive,56,,"Battle Brother (981.M41 - Current) (19 Years old on date of promotion)
Neophyte (974.M41 - 981.M41) (7 Years) (12 Years old on date of promotion)
","4th Chapter, 8th Squad (998.M41 - Current)
Chapter Reserve (981.M41 - 998.M41) (17 Years)
10th Chapter, 8th Squad (974.M41 - 981.M41) (7 Years)
",,Standard Indoctrination
5741,Daren Roof,,962.M41,974.M41,979.M41,17,,"KIA (Neophyte) (979.M41) (17 Years old)
Neophyte (974.M41 - 979.M41) (5 Years) (12 Years old on date of promotion)
","10th Chapter, 9th Squad (974.M41 - 979.M41) (5 Years)
",,Standard Indoctrination
5742,Vaman Shaft,,962.M41,974.M41,005.M42,43,,"KIA (Battle Brother) (005.M42) (43 Years old)
Battle Brother (981.M41 - 005.M42) (24 Years) (19 Years old on date of promotion)
Neophyte (974.M41 - 981.M41) (7 Years) (12 Years old on date of promotion)
","5th Chapter, 8th Squad (998.M41 - 005.M42) (7 Years)
Chapter Reserve (981.M41 - 998.M41) (17 Years)
10th Chapter, 10th Squad (974.M41 - 981.M41) (7 Years)
",,Standard Indoctrination
5743,Eystein Holstein,,962.M41,974.M41,Alive,56,,"Battle Brother (981.M41 - Current) (19 Years old on date of promotion)
Neophyte (974.M41 - 981.M41) (7 Years) (12 Years old on date of promotion)
","5th Chapter, 1st Squad (999.M41 - Current)
Chapter Reserve (981.M41 - 999.M41) (18 Years)
10th Chapter, 10th Squad (974.M41 - 981.M41) (7 Years)
",,Standard Indoctrination
5744,Tiberius Tag,,963.M41,975.M41,979.M41,16,,"KIA (Neophyte) (979.M41) (16 Years old)
Neophyte (975.M41 - 979.M41) (4 Years) (12 Years old on date of promotion)
","10th Chapter, 1st Squad (975.M41 - 979.M41) (4 Years)
",,Standard Indoctrination
5745,Han Grendel,,963.M41,975.M41,013.M42,50,,"KIA (Battle Brother) (013.M42) (50 Years old)
Battle Brother (982.M41 - 013.M42) (31 Years) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","7th Chapter, 1st Squad (999.M41 - 013.M42) (14 Years)
Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 1st Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5746,Lucoryphus Blood-Eye,,963.M41,975.M41,Alive,55,,"Battle Brother (982.M41 - Current) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","4th Chapter, 2nd Squad (999.M41 - Current)
Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 2nd Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5747,Ye Roof,,963.M41,975.M41,978.M41,15,,"KIA (Neophyte) (978.M41) (15 Years old)
Neophyte (975.M41 - 978.M41) (3 Years) (12 Years old on date of promotion)
","10th Chapter, 2nd Squad (975.M41 - 978.M41) (3 Years)
",,Standard Indoctrination
5748,Kenjiro Beam,,963.M41,975.M41,979.M41,16,,"KIA (Neophyte) (979.M41) (16 Years old)
Neophyte (975.M41 - 979.M41) (4 Years) (12 Years old on date of promotion)
","10th Chapter, 2nd Squad (975.M41 - 979.M41) (4 Years)
",,Standard Indoctrination
5749,Nnamdi Hunchback,,963.M41,975.M41,Alive,55,,"Battle Brother (982.M41 - Current) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","7th Chapter, 2nd Squad (999.M41 - Current)
Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 3rd Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5750,Sigismund Redeemer,,963.M41,975.M41,999.M41,36,,"KIA (Battle Brother) (999.M41) (36 Years old)
Battle Brother (982.M41 - 999.M41) (17 Years) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 3rd Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5751,Constantin Sureka,,963.M41,975.M41,984.M41,21,,"KIA (Battle Brother) (984.M41) (21 Years old)
Battle Brother (982.M41 - 984.M41) (2 Years) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (982.M41 - 984.M41) (2 Years)
10th Chapter, 4th Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5752,Kwame Gorge,,963.M41,975.M41,989.M41,26,,"KIA (Battle Brother) (989.M41) (26 Years old)
Battle Brother (982.M41 - 989.M41) (7 Years) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (982.M41 - 989.M41) (7 Years)
10th Chapter, 4th Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5753,Zaid Rao,,963.M41,975.M41,001.M42,38,,"KIA (Battle Brother) (001.M42) (38 Years old)
Battle Brother (982.M41 - 001.M42) (19 Years) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","4th Chapter, 3rd Squad (999.M41 - 001.M42) (2 Years)
Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 4th Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5754,Kublai Skalla,,963.M41,975.M41,Alive,55,,"Battle Brother (982.M41 - Current) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 3rd Squad (999.M41 - Current)
Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 5th Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5755,Yori Cave,,963.M41,975.M41,994.M41,31,,"KIA (Battle Brother) (994.M41) (31 Years old)
Battle Brother (982.M41 - 994.M41) (12 Years) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (982.M41 - 994.M41) (12 Years)
10th Chapter, 5th Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5756,Cai Storm,,963.M41,975.M41,Alive,55,,"Battle Brother (982.M41 - Current) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","2nd Chapter, 4th Squad (999.M41 - Current)
Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 6th Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5757,Valen Thamatica,,963.M41,975.M41,Alive,55,,"Battle Brother (982.M41 - Current) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 5th Squad (999.M41 - Current)
Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 7th Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5758,Inge Atom-Axe,,963.M41,975.M41,Alive,55,,"Battle Brother (982.M41 - Current) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","9th Chapter, 5th Squad (999.M41 - Current)
Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 8th Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5759,Gao Homer-Hunter,,963.M41,975.M41,979.M41,16,,"KIA (Neophyte) (979.M41) (16 Years old)
Neophyte (975.M41 - 979.M41) (4 Years) (12 Years old on date of promotion)
","10th Chapter, 9th Squad (975.M41 - 979.M41) (4 Years)
",,Standard Indoctrination
5760,Urbanus Yotta,,963.M41,975.M41,976.M41,13,,"KIA (Neophyte) (976.M41) (13 Years old)
Neophyte (975.M41 - 976.M41) (1 Years) (12 Years old on date of promotion)
","10th Chapter, 9th Squad (975.M41 - 976.M41) (1 Years)
",,Standard Indoctrination
5761,Duma Homer-Hunter,,963.M41,975.M41,Alive,55,,"Battle Brother (982.M41 - Current) (19 Years old on date of promotion)
Neophyte (975.M41 - 982.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 6th Squad (999.M41 - Current)
Chapter Reserve (982.M41 - 999.M41) (17 Years)
10th Chapter, 10th Squad (975.M41 - 982.M41) (7 Years)
",,Standard Indoctrination
5762,Ortan Fell,,964.M41,976.M41,Alive,54,,"Battle Brother (983.M41 - Current) (19 Years old on date of promotion)
Neophyte (976.M41 - 983.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 6th Squad (999.M41 - Current)
Chapter Reserve (983.M41 - 999.M41) (16 Years)
10th Chapter, 2nd Squad (976.M41 - 983.M41) (7 Years)
",,Standard Indoctrination
5763,Arvida Dust,,964.M41,976.M41,Alive,54,,"Battle Brother (983.M41 - Current) (19 Years old on date of promotion)
Neophyte (976.M41 - 983.M41) (7 Years) (12 Years old on date of promotion)
","4th Chapter, 7th Squad (999.M41 - Current)
Chapter Reserve (983.M41 - 999.M41) (16 Years)
10th Chapter, 2nd Squad (976.M41 - 983.M41) (7 Years)
",,Standard Indoctrination
5764,Azkaellon Embers,,964.M41,976.M41,Alive,54,,"Battle Brother (983.M41 - Current) (19 Years old on date of promotion)
Neophyte (976.M41 - 983.M41) (7 Years) (12 Years old on date of promotion)
","5th Chapter, 7th Squad (999.M41 - Current)
Chapter Reserve (983.M41 - 999.M41) (16 Years)
10th Chapter, 3rd Squad (976.M41 - 983.M41) (7 Years)
",,Standard Indoctrination
5765,Carinus Drain,,964.M41,976.M41,Alive,54,,"Battle Brother (983.M41 - Current) (19 Years old on date of promotion)
Neophyte (976.M41 - 983.M41) (7 Years) (12 Years old on date of promotion)
","5th Chapter, 8th Squad (999.M41 - Current)
Chapter Reserve (983.M41 - 999.M41) (16 Years)
10th Chapter, 5th Squad (976.M41 - 983.M41) (7 Years)
",,Standard Indoctrination
